transcript	stat	collagen
Cluster-33358.12726	0.002010678	0
Cluster-33358.12731	-0.109218444	0
Cluster-33358.12733	0.034028891	0
Cluster-33358.12735	0.656070602	0
Cluster-33358.12738	0.63667858	0
Cluster-33358.12757	0.261346285	0
Cluster-33358.12776	0.162879828	0
Cluster-33358.12778	0.120677889	0
Cluster-33358.12779	0.375557637	0
Cluster-33358.12780	0.005877117	0
Cluster-33358.12802	-0.001027475	0
Cluster-33358.12806	0.050120928	0
Cluster-33358.12844	0.061772631	0
Cluster-33358.12858	0.654810341	0
Cluster-33358.12863	0.162002706	0
Cluster-33358.12872	0.008656571	0
Cluster-33358.12873	0.437785004	0
Cluster-33358.12882	1.036712332	0
Cluster-33358.12884	0.000362066	0
Cluster-33358.12907	0.529714457	0
Cluster-33358.12911	1.707795265	0
Cluster-33358.12916	1.39365322	0
Cluster-33358.12928	0.037676148	0
Cluster-33358.12933	0.807959474	0
Cluster-33358.12936	0.437521517	0
Cluster-33358.12941	0.052347315	0
Cluster-33358.12945	0.023391435	0
Cluster-33358.12950	1.308839387	0
Cluster-33358.12954	0.296377744	0
Cluster-33358.12958	0.124075416	0
Cluster-33358.12961	0.075747363	0
Cluster-33358.12968	0.966009018	0
Cluster-33358.12972	0.199271909	0
Cluster-33358.12974	0.12461829	0
Cluster-33358.12975	0.430217566	0
Cluster-33358.12976	-0.12422884	0
Cluster-33358.12992	1.869898516	0
Cluster-33358.13000	0.008325223	0
Cluster-33358.13001	0.944790576	0
Cluster-33358.13002	1.053590015	0
Cluster-33358.13029	0.052865918	0
Cluster-33358.13036	-1.375058829	0
Cluster-33358.13046	0.962553043	0
Cluster-33358.13070	0.347774175	0
Cluster-33358.13098	0.695418194	0
Cluster-33358.13101	0.284755649	0
Cluster-33358.13105	0.257120145	0
Cluster-33358.13112	0.013361639	0
Cluster-33358.13117	1.385040695	0
Cluster-33358.13118	0.325324882	0
Cluster-33358.13124	0.034837837	0
Cluster-33358.13126	1.417437399	0
Cluster-33358.13133	0.165672257	0
Cluster-33358.13135	0.032374214	0
Cluster-33358.13156	0.543777888	0
Cluster-33358.13170	0.537479324	0
Cluster-33358.13184	0.311379622	0
Cluster-33358.13205	0.043939199	0
Cluster-33358.13209	0.152861804	0
Cluster-33358.13212	0.339726462	0
Cluster-33358.13221	0.326649871	0
Cluster-33358.13222	-0.019266653	0
Cluster-33358.13226	0.298431211	0
Cluster-33358.13227	0.550654096	0
Cluster-33358.13237	0.091189811	0
Cluster-33358.13265	0.28978015	0
Cluster-33358.13276	0.596455261	0
Cluster-33358.13278	0.387279741	0
Cluster-33358.13280	0.775032088	0
Cluster-33358.13281	0.004326696	0
Cluster-33358.13283	1.278081403	0
Cluster-33358.13310	0.057875718	0
Cluster-33358.13336	0.061942612	0
Cluster-33358.13358	1.00299648	0
Cluster-33358.13360	2.207858462	0
Cluster-33358.13362	0.337929581	0
Cluster-33358.13365	1.867444325	0
Cluster-33358.13387	1.00763386	0
Cluster-33358.13416	1.381537823	0
Cluster-33358.13433	1.220735825	0
Cluster-33358.13443	0.887575424	0
Cluster-33358.13453	-0.001079317	0
Cluster-33358.13478	2.710478477	0
Cluster-33358.13480	0.128870109	0
Cluster-33358.13484	0.060983383	0
Cluster-33358.13489	0.242246295	0
Cluster-33358.13492	0.206730391	0
Cluster-33358.13500	0.700819325	0
Cluster-33358.13514	0.001576131	0
Cluster-33358.13529	0.061357843	0
Cluster-33358.13548	1.223728523	0
Cluster-33358.13558	1.441700034	0
Cluster-33358.13603	0.158811796	0
Cluster-33358.13638	0.102255474	0
Cluster-33358.13663	-0.003847588	0
Cluster-33358.13750	0.582138779	0
Cluster-33358.13788	6.367651167	0
Cluster-33358.13824	0.16845431	0
Cluster-33358.13827	0.371522894	0
Cluster-33358.13848	-0.002777236	0
Cluster-33358.13882	0.239862117	0
Cluster-33358.13892	0.169915526	0
Cluster-33358.13898	0.21934423	0
Cluster-33358.13899	0.016631268	0
Cluster-33358.13924	0.011512491	0
Cluster-33358.13928	0.001819454	0
Cluster-33358.13933	0.269130515	0
Cluster-33358.13963	0.030855322	0
Cluster-33358.13984	0.198482882	0
Cluster-33358.13985	1.278147024	0
Cluster-33358.13990	1.890149765	0
Cluster-33358.13995	1.438348028	0
Cluster-33358.13998	0.286038601	0
Cluster-33358.14013	0.167472791	0
Cluster-33358.14015	0.551153152	0
Cluster-33358.14038	0.444887428	0
Cluster-33358.14039	0.380489183	0
Cluster-33358.14052	0.370412266	0
Cluster-33358.14055	0.103756758	0
Cluster-33358.14069	1.448646192	0
Cluster-33358.14080	-0.007250137	0
Cluster-33358.14107	0.000446848	0
Cluster-33358.14123	-0.012943221	0
Cluster-33358.14126	0.245852105	0
Cluster-33358.14140	0.12683509	0
Cluster-33358.14141	0.91034031	0
Cluster-33358.14151	0.736750525	0
Cluster-33358.14152	3.139921769	0
Cluster-33358.14180	1.642206963	0
Cluster-33358.14202	0.214547726	0
Cluster-33358.14213	0.41421858	0
Cluster-33358.14221	4.852155365	0
Cluster-33358.14265	0.746596833	0
Cluster-33358.14291	0.17564009	0
Cluster-33358.14314	0.037800549	0
Cluster-33358.14360	0.757990622	0
Cluster-33358.14361	1.201918011	0
Cluster-33358.14362	0.15815179	0
Cluster-33358.14366	0.029567097	0
Cluster-33358.14373	0.503711159	0
Cluster-33358.14374	0.843661637	0
Cluster-33358.14383	2.529295348	0
Cluster-33358.14411	0.069693937	0
Cluster-33358.14415	0.004545826	0
Cluster-33358.14419	0.10223049	0
Cluster-33358.14447	0.002743977	0
Cluster-33358.14475	0.390235499	0
Cluster-33358.14476	0.005305072	0
Cluster-33358.14499	0.421990441	0
Cluster-33358.14513	0.011642223	0
Cluster-33358.14521	0.18988441	0
Cluster-33358.14558	5.474885644	0
Cluster-33358.14612	0.042731727	0
Cluster-33358.14637	0.056867792	0
Cluster-33358.14664	0.168682895	0
Cluster-33358.14681	1.22608485	0
Cluster-33358.14690	0.043331466	0
Cluster-33358.14701	0.28457769	0
Cluster-33358.14709	0.019580639	0
Cluster-33358.14729	-0.000688109	0
Cluster-33358.14731	1.613072904	0
Cluster-33358.14733	0.424970909	0
Cluster-33358.14734	0.080762057	0
Cluster-33358.14736	3.135065418	0
Cluster-33358.14747	0.001594421	0
Cluster-33358.14773	0.076702749	0
Cluster-33358.14817	0.2962918	0
Cluster-33358.14852	1.271440764	0
Cluster-33358.14854	0.601173989	0
Cluster-33358.14874	0.176008962	0
Cluster-33358.14890	0.794839588	0
Cluster-33358.14906	0.002150856	0
Cluster-33358.14927	2.448765734	0
Cluster-33358.14963	0.316964759	0
Cluster-33358.15016	0.546483387	0
Cluster-33358.15020	0.092027377	0
Cluster-33358.15022	0.010019956	0
Cluster-33358.15025	2.181305012	0
Cluster-33358.15065	0.494192308	0
Cluster-33358.15073	-0.019293898	0
Cluster-33358.15111	0.029125986	0
Cluster-33358.15112	0.055840586	0
Cluster-33358.15130	0.193404417	0
Cluster-33358.15137	0.017193092	0
Cluster-33358.15138	0.02190665	0
Cluster-33358.15145	0.497395247	0
Cluster-33358.15147	0.20295959	0
Cluster-33358.15151	1.158887055	0
Cluster-33358.15156	0.153216586	0
Cluster-33358.15166	0.353700691	0
Cluster-33358.15170	0.937472008	0
Cluster-33358.15182	0.069774781	0
Cluster-33358.15184	4.447894694	0
Cluster-33358.15189	1.313289188	0
Cluster-33358.15191	2.881404402	0
Cluster-33358.15193	-0.001845215	0
Cluster-33358.15196	0.397068808	0
Cluster-33358.15199	2.688877829	0
Cluster-33358.15200	0.284286262	0
Cluster-33358.15209	0.345321533	0
Cluster-33358.15210	0.44348836	0
Cluster-33358.15247	1.494025589	0
Cluster-33358.15254	0.772282356	0
Cluster-33358.15257	-0.005985694	0
Cluster-33358.15328	0.28546898	0
Cluster-33358.15332	2.709525659	0
Cluster-33358.15334	2.526885736	0
Cluster-33358.15342	0.236502298	0
Cluster-33358.15362	0.354739398	0
Cluster-33358.15386	0.002938286	0
Cluster-33358.15394	2.390093856	0
Cluster-33358.15421	1.800959142	0
Cluster-33358.15426	1.369374713	0
Cluster-33358.15448	-0.006202648	0
Cluster-33358.15485	2.131067887	0
Cluster-33358.15497	0.14441373	0
Cluster-33358.15510	0.009678517	0
Cluster-33358.15516	1.010304336	0
Cluster-33358.15518	0.130896576	0
Cluster-33358.15520	3.144816886	0
Cluster-33358.15524	0.596757059	0
Cluster-33358.15555	0.008636671	0
Cluster-33358.15562	0.010266944	0
Cluster-33358.15572	-0.001013872	0
Cluster-33358.15574	0.434586215	0
Cluster-33358.15584	0.037783891	0
Cluster-33358.15591	1.298585238	0
Cluster-33358.15614	0.513847534	0
Cluster-33358.15621	0.003410725	0
Cluster-33358.15628	0.021499406	0
Cluster-33358.15653	0.075540593	0
Cluster-33358.15668	1.029791843	0
Cluster-33358.15682	0.165801681	0
Cluster-33358.15711	0.840240571	0
Cluster-33358.15712	1.334594252	0
Cluster-33358.15719	1.681264376	0
Cluster-33358.15754	0.184328344	0
Cluster-33358.15758	0.029956898	0
Cluster-33358.15762	4.951278949	0
Cluster-33358.15765	1.502423025	0
Cluster-33358.15819	6.060733546	0
Cluster-33358.15822	0.023544976	0
Cluster-33358.15823	0.587993522	0
Cluster-33358.15825	2.665901805	0
Cluster-33358.15829	0.462258229	0
Cluster-33358.15832	2.565957317	0
Cluster-33358.15841	0.717289665	0
Cluster-33358.15848	0.068920635	0
Cluster-33358.15849	0.180321942	0
Cluster-33358.15850	0.937579235	0
Cluster-33358.15851	1.232129434	0
Cluster-33358.15855	0.143762556	0
Cluster-33358.15861	0.2011434	0
Cluster-33358.15863	0.498344935	0
Cluster-33358.15876	1.304720637	0
Cluster-33358.15880	-0.001556374	0
Cluster-33358.15885	0.115617147	0
Cluster-33358.15887	0.019856272	0
Cluster-33358.15891	0.106804364	0
Cluster-33358.15893	0.023981278	0
Cluster-33358.15899	0.043726967	0
Cluster-33358.15900	1.653953551	0
Cluster-33358.15912	1.557356534	0
Cluster-33358.15924	0.024300311	0
Cluster-33358.15951	0.793672464	0
Cluster-33358.15962	0.139840547	0
Cluster-33358.15964	0.647921468	0
Cluster-33358.15968	0.009835237	0
Cluster-33358.15980	0.532360387	0
Cluster-33358.15981	0.138781136	0
Cluster-33358.15986	0.487647993	0
Cluster-33358.15990	0.030808797	0
Cluster-33358.15991	0.124549024	0
Cluster-33358.15994	0.645878469	0
Cluster-33358.16016	0.596523148	0
Cluster-33358.16020	0.32131569	0
Cluster-33358.16037	0.003633615	0
Cluster-33358.16063	-0.000543326	0
Cluster-33358.16071	0.827439466	0
Cluster-33358.16086	8.767936206	0
Cluster-33358.16088	1.020894108	0
Cluster-33358.16091	0.643980788	0
Cluster-33358.16105	0.083846188	0
Cluster-33358.16114	-0.000745062	0
Cluster-33358.16129	0.756118964	0
Cluster-33358.16140	1.26140377	0
Cluster-33358.16165	0.413974925	0
Cluster-33358.16188	0.857090968	0
Cluster-33358.16203	0.601982848	0
Cluster-33358.16207	0.422731221	0
Cluster-33358.16264	-0.588841429	0
Cluster-33358.16268	0.305827229	0
Cluster-33358.16277	1.059471303	0
Cluster-33358.16281	0.155640509	0
Cluster-33358.16290	3.183377837	0
Cluster-33358.16313	0.834057115	0
Cluster-33358.16345	0.140029969	0
Cluster-33358.16357	1.48735495	0
Cluster-33358.16389	0.205503763	0
Cluster-33358.16410	-0.001553977	0
Cluster-33358.16414	-0.001718285	0
Cluster-33358.16416	0.163315612	0
Cluster-33358.16421	2.083719864	0
Cluster-33358.16439	0.090052027	0
Cluster-33358.16447	0.002145191	0
Cluster-33358.16450	3.355414563	0
Cluster-33358.16469	4.05546495	0
Cluster-33358.16479	7.252010555	0
Cluster-33358.16483	0.50620996	0
Cluster-33358.16485	0.10140041	0
Cluster-33358.16513	0.781297391	0
Cluster-33358.16517	3.224141865	0
Cluster-33358.16624	0.013527622	0
Cluster-33358.16647	0.737233732	0
Cluster-33358.16676	1.007045381	0
Cluster-33358.16679	1.525723998	0
Cluster-33358.16707	0.012942341	0
Cluster-33358.16712	0.340247672	0
Cluster-33358.16715	3.342651617	0
Cluster-33358.16716	0.015587404	0
Cluster-33358.16721	0.268605746	0
Cluster-33358.16739	0.093083056	0
Cluster-33358.16744	0.025553087	0
Cluster-33358.16752	0.127862062	0
Cluster-33358.16761	0.733056173	0
Cluster-33358.16767	1.416747827	0
Cluster-33358.16787	0.142267084	0
Cluster-33358.16798	2.172312315	0
Cluster-33358.16803	4.776675175	0
Cluster-33358.16804	0.066530065	0
Cluster-33358.16817	0.098329566	0
Cluster-33358.16823	2.330859859	0
Cluster-33358.16826	0.071797314	0
Cluster-33358.16832	0.135724755	0
Cluster-33358.16841	2.707943284	0
Cluster-33358.16843	1.719597978	0
Cluster-33358.16857	0.111360174	0
Cluster-33358.16869	1.217608897	0
Cluster-33358.16871	0.022917774	0
Cluster-33358.16875	0.773090768	0
Cluster-33358.16892	1.524911959	0
Cluster-33358.16894	0.006986216	0
Cluster-33358.16895	0.089065368	0
Cluster-33358.16898	0.15242588	0
Cluster-33358.16912	-0.011871588	0
Cluster-33358.16940	0.22623723	0
Cluster-33358.16944	0.1710834	0
Cluster-33358.16964	4.970997861	0
Cluster-33358.16966	0.272165602	0
Cluster-33358.16971	0.318550429	0
Cluster-33358.16985	0.011889389	0
Cluster-33358.16987	0.056568363	0
Cluster-33358.16988	0.152027	0
Cluster-33358.17020	-0.000236749	0
Cluster-33358.17024	0.568706212	0
Cluster-33358.17025	0.024719571	0
Cluster-33358.17028	1.502339567	0
Cluster-33358.17029	0.52099268	0
Cluster-33358.17044	0.012209744	0
Cluster-33358.17052	0.052365417	0
Cluster-33358.17061	0.33606123	0
Cluster-33358.17063	0.598251229	0
Cluster-33358.17084	1.455157753	0
Cluster-33358.17095	1.344624416	0
Cluster-33358.17111	0.292750364	0
Cluster-33358.17112	0.029914592	0
Cluster-33358.17125	0.874354706	0
Cluster-33358.17130	0.041598158	0
Cluster-33358.17131	0.906453383	0
Cluster-33358.17134	0.01492779	0
Cluster-33358.17138	0.036968767	0
Cluster-33358.17144	0.000653707	0
Cluster-33358.17174	0.098517719	0
Cluster-33358.17196	0.509371758	0
Cluster-33358.17202	0.145865375	0
Cluster-33358.17209	1.149993287	0
Cluster-33358.17216	-0.001119668	0
Cluster-33358.17221	0.316519541	0
Cluster-33358.17224	0.39358135	0
Cluster-33358.17226	0.088835375	0
Cluster-33358.17227	4.945696137	0
Cluster-33358.17230	0.005712872	0
Cluster-33358.17231	0.440018045	0
Cluster-33358.17234	0.109768588	0
Cluster-33358.17276	0.538855976	0
Cluster-33358.17278	0.223872628	0
Cluster-33358.17280	1.258159669	0
Cluster-33358.17311	0.189792914	0
Cluster-33358.17312	0.69805385	0
Cluster-33358.17330	0.979712033	0
Cluster-33358.17352	0.480746947	0
Cluster-33358.17380	0.030333527	0
Cluster-33358.17390	2.208794903	0
Cluster-33358.17396	2.335295128	0
Cluster-33358.17400	0.408803502	0
Cluster-33358.17401	0.21723288	0
Cluster-33358.17407	1.129571893	0
Cluster-33358.17445	0.793769444	0
Cluster-33358.17449	0.354326	0
Cluster-33358.17451	2.353656614	0
Cluster-33358.17463	0.316391261	0
Cluster-33358.17466	0.702488986	0
Cluster-33358.17467	0.019206146	0
Cluster-33358.17471	0.202942938	0
Cluster-33358.17477	0.03585668	0
Cluster-33358.17487	0.432304747	0
Cluster-33358.17490	1.01642696	0
Cluster-33358.17492	0.778485282	0
Cluster-33358.17498	0.208961538	0
Cluster-33358.17512	0.151999148	0
Cluster-33358.17537	1.911271854	0
Cluster-33358.17539	0.540842726	0
Cluster-33358.17550	0.193143286	0
Cluster-33358.17569	2.839576801	0
Cluster-33358.17575	1.348292535	0
Cluster-33358.17579	0.298174194	0
Cluster-33358.17583	3.407439663	0
Cluster-33358.17588	1.017586098	0
Cluster-33358.17597	-0.003450134	0
Cluster-33358.17598	0.19641172	0
Cluster-33358.17602	0.186174073	0
Cluster-33358.17682	0.463526607	0
Cluster-33358.17693	0.704428246	0
Cluster-33358.17735	2.232909668	0
Cluster-33358.17753	0.381340941	0
Cluster-33358.17761	0.042320583	0
Cluster-33358.17767	0.011471817	0
Cluster-33358.17770	1.203851697	0
Cluster-33358.17778	0.996508543	0
Cluster-33358.17780	0.875842751	0
Cluster-33358.17809	0.028568564	0
Cluster-33358.17822	1.222778928	0
Cluster-33358.17825	1.266791094	0
Cluster-33358.17826	0.686430807	0
Cluster-33358.17841	0.240174155	0
Cluster-33358.17850	0.152701207	0
Cluster-33358.17851	0.229437449	0
Cluster-33358.17853	1.12767382	0
Cluster-33358.17909	0.325771882	0
Cluster-33358.17938	0.049580059	0
Cluster-33358.17962	2.675481987	0
Cluster-33358.17963	1.620964927	0
Cluster-33358.17964	0.584066859	0
Cluster-33358.17970	0.022347166	0
Cluster-33358.18001	1.289958883	0
Cluster-33358.18003	0.114114857	0
Cluster-33358.18014	0.465492102	0
Cluster-33358.18016	0.307608026	0
Cluster-33358.18042	0.4033908	0
Cluster-33358.18100	4.491764356	0
Cluster-33358.18132	1.565056038	0
Cluster-33358.18138	0.080643913	0
Cluster-33358.18141	1.577113119	0
Cluster-33358.18144	1.78842218	0
Cluster-33358.18147	0.209991914	0
Cluster-33358.18158	0.689156679	0
Cluster-33358.18161	0.964499925	0
Cluster-33358.18195	0.099032799	0
Cluster-33358.18208	3.96644853	0
Cluster-33358.18211	0.000649662	0
Cluster-33358.18225	3.497595057	0
Cluster-33358.18229	0.388798377	0
Cluster-33358.18232	0.028515266	0
Cluster-33358.18234	0.688906349	0
Cluster-33358.18258	0.833498307	0
Cluster-33358.18262	0.95470184	0
Cluster-33358.18264	0.227440383	0
Cluster-33358.18266	0.06767168	0
Cluster-33358.18282	0.073762298	0
Cluster-33358.18289	0.061185167	0
Cluster-33358.18298	-0.002174781	0
Cluster-33358.18299	0.100560135	0
Cluster-33358.18302	1.050244026	0
Cluster-33358.18307	1.438519787	0
Cluster-33358.18326	-0.000105898	0
Cluster-33358.18347	0.71178554	0
Cluster-33358.18351	0.521071661	0
Cluster-33358.18353	0.329154073	0
Cluster-33358.18358	-0.20611323	0
Cluster-33358.18383	0.458639796	0
Cluster-33358.18387	0.000262934	0
Cluster-33358.18403	0.286696564	0
Cluster-33358.18406	0.69988713	0
Cluster-33358.18408	0.826166135	0
Cluster-33358.18426	0.051209998	0
Cluster-33358.18427	0.08663059	0
Cluster-33358.18445	0.939222929	0
Cluster-33358.18446	0.127106179	0
Cluster-33358.18466	1.049373201	0
Cluster-33358.18472	0.023228701	0
Cluster-33358.18486	2.367947316	0
Cluster-33358.18497	0.733321471	0
Cluster-33358.18525	0.019963807	0
Cluster-33358.18532	-0.000686811	0
Cluster-33358.18559	0.391521419	0
Cluster-33358.18563	0.107176889	0
Cluster-33358.18606	0.282413736	0
Cluster-33358.18623	0.756082187	0
Cluster-33358.18633	0.607277785	0
Cluster-33358.18665	0.381160893	0
Cluster-33358.18705	0.157832858	0
Cluster-33358.18719	1.254159799	0
Cluster-33358.18727	0.566511857	0
Cluster-33358.18728	0.157908321	0
Cluster-33358.18770	0.050138951	0
Cluster-33358.18805	0.01008313	0
Cluster-33358.18809	0.081066478	0
Cluster-33358.18813	-0.00580104	0
Cluster-33358.18815	0.00050632	0
Cluster-33358.18830	0.118004162	0
Cluster-33358.18837	3.538692017	0
Cluster-33358.18839	0.118556611	0
Cluster-33358.18862	0.004115337	0
Cluster-33358.18866	0.460303593	0
Cluster-33358.18870	0.17868795	0
Cluster-33358.18881	1.307087491	0
Cluster-33358.18882	0.587097182	0
Cluster-33358.18912	0.947045452	0
Cluster-33358.18925	1.242890425	0
Cluster-33358.18926	0.227934042	0
Cluster-33358.18930	0.723442912	0
Cluster-33358.18943	0.458498547	0
Cluster-33358.18955	0.138548713	0
Cluster-33358.18971	0.013261014	0
Cluster-33358.18981	0.008490406	0
Cluster-33358.18992	0.020707235	0
Cluster-33358.18993	0.411271238	0
Cluster-33358.19004	0.091787156	0
Cluster-33358.19008	2.376895713	0
Cluster-33358.19020	0.600783188	0
Cluster-33358.19021	0.175694378	0
Cluster-33358.19028	0.825491128	0
Cluster-33358.19031	1.033804792	0
Cluster-33358.19046	0.02389588	0
Cluster-33358.19047	0.070172658	0
Cluster-33358.19048	0.736152398	0
Cluster-33358.19060	0.03991371	0
Cluster-33358.19071	0.008695372	0
Cluster-33358.19080	0.457338042	0
Cluster-33358.19089	0.152202899	0
Cluster-33358.19100	0.19127704	0
Cluster-33358.19102	0.199675271	0
Cluster-33358.19106	0.26000437	0
Cluster-33358.19121	0.456835508	0
Cluster-33358.19122	-0.002868132	0
Cluster-33358.19136	1.354514436	0
Cluster-33358.19138	1.57003907	0
Cluster-33358.19156	0.116473292	0
Cluster-33358.19159	0.009784472	0
Cluster-33358.19162	3.707901418	0
Cluster-33358.19173	1.822113035	0
Cluster-33358.19185	0.034067462	0
Cluster-33358.19188	1.921069946	0
Cluster-33358.19207	-0.004358928	0
Cluster-33358.19216	1.087948688	0
Cluster-33358.19218	0.09820375	0
Cluster-33358.19232	0.136396953	0
Cluster-33358.19236	1.750901062	0
Cluster-33358.19240	0.404010857	0
Cluster-33358.19241	0.062815452	0
Cluster-33358.19258	1.073899989	0
Cluster-33358.19267	0.115867499	0
Cluster-33358.19271	1.09614881	0
Cluster-33358.19273	0.581264559	0
Cluster-33358.19279	-0.000247398	0
Cluster-33358.19302	1.246459634	0
Cluster-33358.19308	0.521638622	0
Cluster-33358.19335	1.819977633	0
Cluster-33358.19341	0.387924707	0
Cluster-33358.19354	0.00029685	0
Cluster-33358.19381	0.049246088	0
Cluster-33358.19383	0.410468634	0
Cluster-33358.19390	0.251460231	0
Cluster-33358.19394	0.121312769	0
Cluster-33358.19395	0.142004767	0
Cluster-33358.19396	0.075859474	0
Cluster-33358.19398	1.969531055	0
Cluster-33358.19399	0.041128957	0
Cluster-33358.19411	0.057204373	0
Cluster-33358.19412	2.080146149	0
Cluster-33358.19415	0.418342522	0
Cluster-33358.19422	0.000334988	0
Cluster-33358.19425	0.001792798	0
Cluster-33358.19445	0.330760991	0
Cluster-33358.19454	0.023188399	0
Cluster-33358.19459	0.248320975	0
Cluster-33358.19471	6.542178016	0
Cluster-33358.19494	0.637365322	0
Cluster-33358.19495	0.034347713	0
Cluster-33358.19497	0.24387921	0
Cluster-33358.19500	0.029606307	0
Cluster-33358.19506	0.108919828	0
Cluster-33358.19507	0.330384161	0
Cluster-33358.19511	0.900771726	0
Cluster-33358.19517	0.018286215	0
Cluster-33358.19520	2.193389556	0
Cluster-33358.19534	1.478147092	0
Cluster-33358.19553	1.821392339	0
Cluster-33358.19567	0.003431836	0
Cluster-33358.19569	0.453882506	0
Cluster-33358.19578	-0.002974536	0
Cluster-33358.19584	0.107679025	0
Cluster-33358.19597	0.331288096	0
Cluster-33358.19599	0.408333644	0
Cluster-33358.19602	1.593127341	0
Cluster-33358.19626	0.766305124	0
Cluster-33358.19637	-0.002644251	0
Cluster-33358.19647	0.810586175	0
Cluster-33358.19649	0.617072013	0
Cluster-33358.19667	0.365483303	0
Cluster-33358.19670	0.114920596	0
Cluster-33358.19674	1.012025403	0
Cluster-33358.19682	0.026240216	0
Cluster-33358.19699	7.375720259	0
Cluster-33358.19701	0.148851675	0
Cluster-33358.19702	0.819121591	0
Cluster-33358.19703	0.027501639	0
Cluster-33358.19705	0.245441481	0
Cluster-33358.19730	0.140023559	0
Cluster-33358.19744	0.088715456	0
Cluster-33358.19747	-0.003509816	0
Cluster-33358.19748	1.043463746	0
Cluster-33358.19755	1.238103304	0
Cluster-33358.19757	0.00750297	0
Cluster-33358.19773	0.212072501	0
Cluster-33358.19777	0.016141495	0
Cluster-33358.19778	0.8632246	0
Cluster-33358.19792	0.042743665	0
Cluster-33358.19816	0.261591065	0
Cluster-33358.19825	0.354687386	0
Cluster-33358.19826	-0.000196781	0
Cluster-33358.19840	0.138789097	0
Cluster-33358.19852	0.04673032	0
Cluster-33358.19854	2.958975954	0
Cluster-33358.19865	0.124936242	0
Cluster-33358.19878	22.72519813	0
Cluster-33358.19879	0.233380332	0
Cluster-33358.19882	0.099499085	0
Cluster-33358.19893	0.777974594	0
Cluster-33358.19903	-0.007333031	0
Cluster-33358.19912	0.089959917	0
Cluster-33358.19941	-0.001526818	0
Cluster-33358.19943	0.023553014	0
Cluster-33358.19954	1.05784525	0
Cluster-33358.19963	1.955633291	0
Cluster-33358.19964	0.038493594	0
Cluster-33358.19966	0.111905602	0
Cluster-33358.19974	0.113633804	0
Cluster-33358.19979	0.145204054	0
Cluster-33358.19996	0.00540518	0
Cluster-33358.20013	-0.041129576	0
Cluster-33358.20016	0.004122007	0
Cluster-33358.20019	0.014124148	0
Cluster-33358.20026	0.018912173	0
Cluster-33358.20030	0.029874847	0
Cluster-33358.20038	0.267180589	0
Cluster-33358.20040	0.594387927	0
Cluster-33358.20047	0.023484426	0
Cluster-33358.20058	0.808540591	0
Cluster-33358.20064	0.002255139	0
Cluster-33358.20073	0.312823434	0
Cluster-33358.20086	1.714018606	0
Cluster-33358.20101	0.093799724	0
Cluster-33358.20121	0.869014168	0
Cluster-33358.20124	0.245748218	0
Cluster-33358.20140	0.402370407	0
Cluster-33358.20150	0.019140773	0
Cluster-33358.20163	0.742605829	0
Cluster-33358.20176	1.41163152	0
Cluster-33358.20199	0.030973473	0
Cluster-33358.20200	0.267139051	0
Cluster-33358.20207	2.381853122	0
Cluster-33358.20221	0.00170114	0
Cluster-33358.20232	0.124518046	0
Cluster-33358.20237	0.164029044	0
Cluster-33358.20242	1.645484398	0
Cluster-33358.20249	1.251545959	0
Cluster-33358.20253	0.318062808	0
Cluster-33358.20271	0.000656446	0
Cluster-33358.20272	0.201271804	0
Cluster-33358.20283	0.90857547	0
Cluster-33358.20289	0.528406206	0
Cluster-33358.20291	0.428023908	0
Cluster-33358.20292	0.250455672	0
Cluster-33358.20293	-0.010690744	0
Cluster-33358.20297	0.329816394	0
Cluster-33358.20322	0.070989776	0
Cluster-33358.20324	1.074627007	0
Cluster-33358.20331	0.019568673	0
Cluster-33358.20345	0.466107807	0
Cluster-33358.20348	0.353291913	0
Cluster-33358.20354	2.292777307	0
Cluster-33358.20357	-0.005064623	0
Cluster-33358.20366	0.065453721	0
Cluster-33358.20375	4.347907283	0
Cluster-33358.20385	2.921136658	0
Cluster-33358.20387	0.037948371	0
Cluster-33358.20388	0.474548583	0
Cluster-33358.20393	0.92824637	0
Cluster-33358.20394	0.096452423	0
Cluster-33358.20400	0.027456396	0
Cluster-33358.20411	0.08872893	0
Cluster-33358.20416	-0.049021758	0
Cluster-33358.20417	6.841999342	0
Cluster-33358.20419	-0.022803548	0
Cluster-33358.20420	0.651013713	0
Cluster-33358.20423	2.136004502	0
Cluster-33358.20426	0.066434345	0
Cluster-33358.20433	4.449387972	0
Cluster-33358.20438	0.148997613	0
Cluster-33358.20451	0.064854148	0
Cluster-33358.20457	0.931759949	0
Cluster-33358.20461	0.263938834	0
Cluster-33358.20470	0.006814943	0
Cluster-33358.20482	1.764622171	0
Cluster-33358.20490	0.149800074	0
Cluster-33358.20500	-0.004574516	0
Cluster-33358.20503	-0.34093282	0
Cluster-33358.20513	0.07441657	0
Cluster-33358.20517	0.04711112	0
Cluster-33358.20518	3.977116832	0
Cluster-33358.20556	0.514640154	0
Cluster-33358.20563	0.110233722	0
Cluster-33358.20564	0.13640529	0
Cluster-33358.20577	0.042506239	0
Cluster-33358.20581	0.004273881	0
Cluster-33358.20591	0.695039857	0
Cluster-33358.20596	0.050785749	0
Cluster-33358.20598	0.506726636	0
Cluster-33358.20599	4.150823211	0
Cluster-33358.20600	0.769232193	0
Cluster-33358.20603	0.261031165	0
Cluster-33358.20608	0.144568486	0
